object_name,sectors,ownership_level,service_scale,object_type,process_criticality,critical_process_count,interaction_count,continuous_operation,scada_used,classified_info,life_health_applicable,life_health_level,life_support_applicable,life_support_level,transport_applicable,transport_level,communications_applicable,communications_level,government_service_applicable,government_service_level,government_function_applicable,government_function_level,international_treaty_applicable,international_treaty_level,entity_income_loss_applicable,entity_income_loss_level,federal_budget_loss_applicable,federal_budget_loss_level,financial_market_applicable,financial_market_level,environment_applicable,environment_level,control_center_applicable,control_center_level,defense_order_applicable,defense_order_level,defense_security_system_applicable,defense_security_system_level,category_level,significance_score
Контур Горнодобывающая промышленность #3666,mining|defense,municipal,federal,process_control_system,6,2,6,False,True,True,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,2,False,0,False,0,True,2,True,2,True,1,True,0,2,90
Сервис Оборонная промышленность #3667,defense,private,local,information_system,5,2,8,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,2,False,0,False,0,False,0,False,0,True,1,True,2,2,90
Подсистема Связь #3668,communications,municipal,regional,process_control_system,10,6,61,True,True,False,False,0,True,0,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
ИС Финансовый рынок #3669,finance|defense,federal,federal,telecom_network,1,3,19,False,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,2,True,2,2,83
ИС ТЭК #3670,fuel_energy|communications,private,federal,process_control_system,8,9,12,True,True,False,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,2,False,0,False,0,True,2,False,0,False,0,False,0,2,79
АСУ Горнодобывающая промышленность #3671,mining,federal,local,information_system,9,1,26,False,False,False,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Подсистема Связь #3672,communications,private,regional,telecom_network,4,6,35,False,False,False,False,0,True,3,False,0,True,3,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,3,100
Сервис Транспорт #3673,transport,regional,regional,information_system,4,3,3,True,False,False,True,1,True,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Сервис Оборонная промышленность #3674,defense,municipal,local,process_control_system,6,8,39,True,True,True,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,3,3,100
Платформа Химическая промышленность #3675,chemistry|energy|finance,regional,intersectoral,information_system,8,9,33,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,1,True,2,True,2,False,0,False,0,2,90
Сервис Горнодобывающая промышленность #3676,mining,federal,regional,process_control_system,9,7,13,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
Сервис Здравоохранение #3677,health|finance|transport,regional,federal,information_system,9,3,45,True,False,False,True,3,True,3,True,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,False,0,True,1,False,0,False,0,3,100
Подсистема Финансовый рынок #3678,finance,municipal,local,telecom_network,2,5,26,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,3,90
АСУ Здравоохранение #3679,health,regional,federal,telecom_network,2,1,23,False,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
Контур Оборонная промышленность #3680,defense,regional,intersectoral,information_system,6,1,28,True,True,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,3,True,1,3,100
Подсистема Горнодобывающая промышленность #3681,mining|space|chemistry,regional,regional,process_control_system,6,1,2,False,True,False,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,3,False,0,False,0,True,3,False,0,True,0,True,3,3,100
АСУ Транспорт #3682,transport,municipal,federal,information_system,7,6,52,True,False,False,True,1,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,1,39
Сервис Транспорт #3683,transport,municipal,federal,information_system,6,5,38,True,False,True,True,2,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Контур Атомная энергия #3684,nuclear,municipal,local,information_system,2,2,5,False,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,1,False,0,False,0,False,0,2,68
Сервис Финансовый рынок #3685,finance,regional,local,telecom_network,3,3,31,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,3,100
Сервис Атомная энергия #3686,nuclear|energy,federal,federal,process_control_system,8,10,22,False,True,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
ИС Горнодобывающая промышленность #3687,mining|communications,regional,federal,information_system,10,10,52,True,True,False,False,0,True,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,97
Платформа Оборонная промышленность #3688,defense,federal,local,information_system,8,5,39,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,True,0,True,3,True,1,3,100
Платформа Металлургическая промышленность #3689,metallurgy,regional,local,information_system,7,6,30,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
АСУ Оборонная промышленность #3690,defense,private,federal,telecom_network,5,7,19,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,False,0,False,0,False,0,True,1,True,1,True,3,3,100
Сервис Транспорт #3691,transport|defense|communications,regional,federal,information_system,1,3,8,False,False,True,True,1,False,0,True,3,True,2,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,True,0,True,2,3,100
Платформа ТЭК #3692,fuel_energy|nuclear,municipal,regional,telecom_network,6,3,43,False,True,False,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,2,68
Платформа Транспорт #3693,transport|metallurgy,regional,regional,telecom_network,3,4,7,False,False,True,True,3,True,2,True,1,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,3,100
АСУ Транспорт #3694,transport|fuel_energy|health,private,intersectoral,information_system,2,4,22,False,False,False,True,2,False,0,True,1,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,False,0,False,0,3,100
Подсистема ТЭК #3695,fuel_energy,municipal,federal,information_system,6,1,30,False,True,False,True,1,True,0,False,0,False,0,False,0,False,0,False,0,True,3,True,0,False,0,True,1,False,0,True,3,False,0,3,100
Контур Связь #3696,communications,municipal,federal,information_system,6,1,21,True,False,False,False,0,True,3,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,3,100
АСУ Энергетика #3697,energy|science,municipal,intersectoral,process_control_system,9,9,60,True,True,False,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,2,72
Сервис Энергетика #3698,energy,private,federal,telecom_network,6,8,16,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Госрегистрация прав #3699,real_estate|nuclear|fuel_energy,municipal,regional,information_system,9,9,17,True,False,False,True,0,False,0,False,0,False,0,True,3,True,1,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,3,100
ИС ТЭК #3700,fuel_energy|health,regional,federal,information_system,8,3,53,True,False,False,True,3,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Платформа Металлургическая промышленность #3701,metallurgy,regional,federal,information_system,8,5,41,True,False,False,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,0,False,0,False,0,False,0,3,100
Подсистема Химическая промышленность #3702,chemistry,private,intersectoral,information_system,3,5,2,True,True,False,True,3,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,3,100
АСУ Наука #3703,science,private,local,information_system,6,4,2,False,True,False,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,3,97
ИС Энергетика #3704,energy,private,regional,information_system,8,3,48,True,False,True,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,2,False,0,False,0,True,3,3,100
Платформа Химическая промышленность #3705,chemistry,private,intersectoral,information_system,6,6,20,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,61
ИС Оборонная промышленность #3706,defense,private,federal,information_system,6,1,21,True,False,True,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,0,False,0,False,0,False,0,True,2,True,2,True,0,2,79
Подсистема Транспорт #3707,transport,regional,federal,information_system,5,2,20,False,False,False,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
ИС Ракетно-космическая промышленность #3708,space|finance|nuclear,municipal,regional,information_system,2,2,7,False,False,True,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,1,False,0,False,0,True,0,2,68
Подсистема Химическая промышленность #3709,chemistry,municipal,regional,information_system,6,9,9,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,0,0
Сервис ТЭК #3710,fuel_energy,federal,local,process_control_system,4,7,3,False,True,False,True,3,True,1,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,2,False,0,False,0,3,100
Контур Химическая промышленность #3711,chemistry,private,local,information_system,8,8,19,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,61
Сервис ТЭК #3712,fuel_energy|metallurgy,private,federal,information_system,2,2,4,False,False,False,True,0,True,2,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,79
Сервис Финансовый рынок #3713,finance|space,regional,local,telecom_network,6,4,27,False,False,False,True,3,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,3,100
АСУ Финансовый рынок #3714,finance,private,federal,information_system,2,1,2,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,2,61
Контур Энергетика #3715,energy,private,regional,telecom_network,5,2,12,False,False,False,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,2,61
Подсистема Здравоохранение #3716,health,regional,local,information_system,5,8,27,False,False,False,True,3,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Сервис Наука #3717,science,regional,regional,telecom_network,2,4,24,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
АСУ Энергетика #3718,energy,private,federal,telecom_network,8,6,24,True,False,False,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Контур Транспорт #3719,transport,federal,federal,information_system,8,3,39,True,False,True,True,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,97
АСУ Связь #3720,communications,federal,local,information_system,5,3,37,True,False,False,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,2,75
Контур Оборонная промышленность #3721,defense,regional,local,telecom_network,6,3,37,False,False,True,False,0,False,0,False,0,False,0,False,0,True,3,True,2,False,0,False,0,False,0,False,0,True,0,True,0,True,0,3,100
